Time outerCorrector residual
0.014025 1 0.000374864
0.014025 2 0.000195168
0.014025 3 0.000102095
0.014025 4 5.35892e-05
0.014025 5 2.8203e-05
0.014025 6 1.48747e-05
0.014025 7 7.85963e-06
0.014025 8 4.15979e-06
0.014025 9 2.20511e-06
0.014025 10 1.17099e-06
0.014025 11 6.23033e-07
0.01405 1 0.000366516
0.01405 2 0.000190773
0.01405 3 9.97678e-05
0.01405 4 5.23533e-05
0.01405 5 2.75452e-05
0.01405 6 1.45242e-05
0.01405 7 7.67275e-06
0.01405 8 4.06009e-06
0.01405 9 2.15189e-06
0.01405 10 1.14256e-06
0.01405 11 6.0783e-07
0.014075 1 0.000358222
0.014075 2 0.000186409
0.014075 3 9.74593e-05
0.014075 4 5.11278e-05
0.014075 5 2.68933e-05
0.014075 6 1.4177e-05
0.014075 7 7.48766e-06
0.014075 8 3.96136e-06
0.014075 9 2.0992e-06
0.014075 10 1.11442e-06
0.014075 11 5.92788e-07
0.0141 1 0.000349992
0.0141 2 0.000182082
0.0141 3 9.5171e-05
0.0141 4 4.99135e-05
0.0141 5 2.62477e-05
0.0141 6 1.38332e-05
0.0141 7 7.30446e-06
0.0141 8 3.86367e-06
0.0141 9 2.04708e-06
0.0141 10 1.0866e-06
0.0141 11 5.77916e-07
0.014125 1 0.000341833
0.014125 2 0.000177794
0.014125 3 9.29047e-05
0.014125 4 4.87114e-05
0.014125 5 2.56086e-05
0.014125 6 1.34931e-05
0.014125 7 7.12325e-06
0.014125 8 3.76708e-06
0.014125 9 1.99557e-06
0.014125 10 1.0591e-06
0.014125 11 5.63224e-07
0.01415 1 0.000333752
0.01415 2 0.000173549
0.01415 3 9.06616e-05
0.01415 4 4.7522e-05
0.01415 5 2.49766e-05
0.01415 6 1.31568e-05
0.01415 7 6.94415e-06
0.01415 8 3.67164e-06
0.01415 9 1.94468e-06
0.01415 10 1.03195e-06
0.01415 11 5.4872e-07
0.014175 1 0.000325756
0.014175 2 0.000169349
0.014175 3 8.84431e-05
0.014175 4 4.6346e-05
0.014175 5 2.43519e-05
0.014175 6 1.28244e-05
0.014175 7 6.76721e-06
0.014175 8 3.57738e-06
0.014175 9 1.89444e-06
0.014175 10 1.00514e-06
0.014175 11 5.34407e-07
0.0142 1 0.00031785
0.0142 2 0.000165197
0.0142 3 8.62504e-05
0.0142 4 4.5184e-05
0.0142 5 2.37347e-05
0.0142 6 1.24962e-05
0.0142 7 6.59253e-06
0.0142 8 3.48435e-06
0.0142 9 1.84493e-06
0.0142 10 9.78863e-07
0.014225 1 0.000309868
0.014225 2 0.000161002
0.014225 3 8.40342e-05
0.014225 4 4.40093e-05
0.014225 5 2.31108e-05
0.014225 6 1.21645e-05
0.014225 7 6.41595e-06
0.014225 8 3.39031e-06
0.014225 9 1.79481e-06
0.014225 10 9.52134e-07
0.01425 1 0.000302428
0.01425 2 0.000157097
0.01425 3 8.19728e-05
0.01425 4 4.29175e-05
0.01425 5 2.25314e-05
0.01425 6 1.18566e-05
0.01425 7 6.25222e-06
0.01425 8 3.30321e-06
0.01425 9 1.74846e-06
0.01425 10 9.27438e-07
0.014275 1 0.000295147
0.014275 2 0.000153275
0.014275 3 7.99558e-05
0.014275 4 4.18497e-05
0.014275 5 2.1965e-05
0.014275 6 1.15557e-05
0.014275 7 6.09231e-06
0.014275 8 3.21816e-06
0.014275 9 1.7032e-06
0.014275 10 9.03334e-07
0.0143 1 0.000287895
0.0143 2 0.000149466
0.0143 3 7.79457e-05
0.0143 4 4.07856e-05
0.0143 5 2.14006e-05
0.0143 6 1.12561e-05
0.0143 7 5.93308e-06
0.0143 8 3.1335e-06
0.0143 9 1.65817e-06
0.0143 10 8.79357e-07
0.014325 1 0.000280647
0.014325 2 0.000145657
0.014325 3 7.59346e-05
0.014325 4 3.97209e-05
0.014325 5 2.0836e-05
0.014325 6 1.09563e-05
0.014325 7 5.77382e-06
0.014325 8 3.04886e-06
0.014325 9 1.61316e-06
0.014325 10 8.5541e-07
0.01435 1 0.000273395
0.01435 2 0.000141842
0.01435 3 7.39198e-05
0.01435 4 3.86541e-05
0.01435 5 2.02702e-05
0.01435 6 1.0656e-05
0.01435 7 5.61429e-06
0.01435 8 2.96408e-06
0.01435 9 1.56809e-06
0.01435 10 8.31419e-07
0.014375 1 0.000266159
0.014375 2 0.000138033
0.014375 3 7.19072e-05
0.014375 4 3.75882e-05
0.014375 5 1.97049e-05
0.014375 6 1.03559e-05
0.014375 7 5.45491e-06
0.014375 8 2.87938e-06
0.014375 9 1.52305e-06
0.014375 10 8.07452e-07
0.0144 1 0.00025899
0.0144 2 0.000134255
0.0144 3 6.99103e-05
0.0144 4 3.65305e-05
0.0144 5 1.9144e-05
0.0144 6 1.00582e-05
0.0144 7 5.2968e-06
0.0144 8 2.79539e-06
0.0144 9 1.47843e-06
0.0144 10 7.83774e-07
0.014425 1 0.000251936
0.014425 2 0.000130537
0.014425 3 6.79439e-05
0.014425 4 3.54888e-05
0.014425 5 1.85916e-05
0.014425 6 9.76504e-06
0.014425 7 5.14116e-06
0.014425 8 2.71274e-06
0.014425 9 1.4345e-06
0.014425 10 7.60409e-07
0.01445 1 0.000245032
0.01445 2 0.000126894
0.01445 3 6.60175e-05
0.01445 4 3.44683e-05
0.01445 5 1.80505e-05
0.01445 6 9.478e-06
0.01445 7 4.98881e-06
0.01445 8 2.63186e-06
0.01445 9 1.39157e-06
0.01445 10 7.37592e-07
0.014475 1 0.000238285
0.014475 2 0.000123333
0.014475 3 6.41337e-05
0.014475 4 3.34705e-05
0.014475 5 1.75216e-05
0.014475 6 9.19748e-06
0.014475 7 4.83999e-06
0.014475 8 2.55296e-06
0.014475 9 1.34985e-06
0.014475 10 7.15499e-07
0.0145 1 0.000231688
0.0145 2 0.000119849
0.0145 3 6.229e-05
0.0145 4 3.2494e-05
0.0145 5 1.70041e-05
0.0145 6 8.92313e-06
0.0145 7 4.6945e-06
0.0145 8 2.47579e-06
0.0145 9 1.30889e-06
0.0145 10 6.93739e-07
0.014525 1 0.000225222
0.014525 2 0.000116432
0.014525 3 6.04815e-05
0.014525 4 3.15362e-05
0.014525 5 1.64966e-05
0.014525 6 8.65416e-06
0.014525 7 4.55192e-06
0.014525 8 2.40023e-06
0.014525 9 1.26896e-06
0.014525 10 6.72695e-07
0.01455 1 0.000218872
0.01455 2 0.000113073
0.01455 3 5.87035e-05
0.01455 4 3.05946e-05
0.01455 5 1.59978e-05
0.01455 6 8.38986e-06
0.01455 7 4.41185e-06
0.01455 8 2.32598e-06
0.01455 9 1.22958e-06
0.01455 10 6.51781e-07
0.014575 1 0.000212628
0.014575 2 0.000109768
0.014575 3 5.69532e-05
0.014575 4 2.96675e-05
0.014575 5 1.55067e-05
0.014575 6 8.12973e-06
0.014575 7 4.27404e-06
0.014575 8 2.25295e-06
0.014575 9 1.19085e-06
0.014575 10 6.31226e-07
0.0146 1 0.000206485
0.0146 2 0.000106514
0.0146 3 5.52295e-05
0.0146 4 2.87545e-05
0.0146 5 1.50232e-05
0.0146 6 7.87366e-06
0.0146 7 4.13843e-06
0.0146 8 2.18113e-06
0.0146 9 1.15279e-06
0.0146 10 6.1103e-07
0.014625 1 0.000200448
0.014625 2 0.000103313
0.014625 3 5.35333e-05
0.014625 4 2.7856e-05
0.014625 5 1.45473e-05
0.014625 6 7.62172e-06
0.014625 7 4.00504e-06
0.014625 8 2.11049e-06
0.014625 9 1.11535e-06
0.014625 10 5.91172e-07
0.01465 1 0.00019452
0.01465 2 0.000100168
0.01465 3 5.18661e-05
0.01465 4 2.69728e-05
0.01465 5 1.40797e-05
0.01465 6 7.37418e-06
0.01465 7 3.87402e-06
0.01465 8 2.04115e-06
0.01465 9 1.07863e-06
0.01465 10 5.71765e-07
0.014675 1 0.000188707
0.014675 2 9.70818e-05
0.014675 3 5.02294e-05
0.014675 4 2.61057e-05
0.014675 5 1.36207e-05
0.014675 6 7.13126e-06
0.014675 7 3.74549e-06
0.014675 8 1.97313e-06
0.014675 9 1.04261e-06
0.014675 10 5.52672e-07
0.0147 1 0.000183012
0.0147 2 9.40556e-05
0.0147 3 4.86244e-05
0.0147 4 2.52555e-05
0.0147 5 1.31706e-05
0.0147 6 6.89316e-06
0.0147 7 3.61954e-06
0.0147 8 1.9065e-06
0.0147 9 1.00734e-06
0.0147 10 5.33984e-07
0.014725 1 0.000177435
0.014725 2 9.10905e-05
0.014725 3 4.70514e-05
0.014725 4 2.44222e-05
0.014725 5 1.27297e-05
0.014725 6 6.65996e-06
0.014725 7 3.49625e-06
0.014725 8 1.84132e-06
0.014725 9 9.72866e-07
0.01475 1 0.00017214
0.01475 2 8.82752e-05
0.01475 3 4.55585e-05
0.01475 4 2.36321e-05
0.01475 5 1.2312e-05
0.01475 6 6.43933e-06
0.01475 7 3.37974e-06
0.01475 8 1.77979e-06
0.01475 9 9.40356e-07
0.014775 1 0.000166531
0.014775 2 8.52895e-05
0.014775 3 4.39737e-05
0.014775 4 2.27925e-05
0.014775 5 1.18677e-05
0.014775 6 6.20433e-06
0.014775 7 3.25551e-06
0.014775 8 1.71414e-06
0.014775 9 9.05632e-07
0.0148 1 0.000160991
0.0148 2 8.23372e-05
0.0148 3 4.24057e-05
0.0148 4 2.19614e-05
0.0148 5 1.14278e-05
0.0148 6 5.97166e-06
0.0148 7 3.13247e-06
0.0148 8 1.64906e-06
0.0148 9 8.71193e-07
0.014825 1 0.000155647
0.014825 2 7.94878e-05
0.014825 3 4.08921e-05
0.014825 4 2.11593e-05
0.014825 5 1.10033e-05
0.014825 6 5.74718e-06
0.014825 7 3.01391e-06
0.014825 8 1.58658e-06
0.014825 9 8.38241e-07
0.01485 1 0.000150526
0.01485 2 7.67558e-05
0.01485 3 3.94408e-05
0.01485 4 2.03904e-05
0.01485 5 1.05967e-05
0.01485 6 5.53231e-06
0.01485 7 2.90042e-06
0.01485 8 1.52667e-06
0.01485 9 8.06661e-07
0.014875 1 0.000145633
0.014875 2 7.41455e-05
0.014875 3 3.80547e-05
0.014875 4 1.96565e-05
0.014875 5 1.02088e-05
0.014875 6 5.32752e-06
0.014875 7 2.79234e-06
0.014875 8 1.46962e-06
0.014875 9 7.76584e-07
0.0149 1 0.000140948
0.0149 2 7.16468e-05
0.0149 3 3.67286e-05
0.0149 4 1.8955e-05
0.0149 5 9.83837e-06
0.0149 6 5.13215e-06
0.0149 7 2.68934e-06
0.0149 8 1.41532e-06
0.0149 9 7.47933e-07
0.014925 1 0.000136427
0.014925 2 6.92357e-05
0.014925 3 3.54498e-05
0.014925 4 1.8279e-05
0.014925 5 9.48177e-06
0.014925 6 4.94424e-06
0.014925 7 2.59037e-06
0.014925 8 1.36318e-06
0.014925 9 7.20455e-07
0.01495 1 0.000132022
0.01495 2 6.68874e-05
0.01495 3 3.4205e-05
0.01495 4 1.76214e-05
0.01495 5 9.1351e-06
0.01495 6 4.76172e-06
0.01495 7 2.49432e-06
0.01495 8 1.31263e-06
0.01495 9 6.93828e-07
0.014975 1 0.000127706
0.014975 2 6.4587e-05
0.014975 3 3.2986e-05
0.014975 4 1.69778e-05
0.014975 5 8.79595e-06
0.014975 6 4.5832e-06
0.014975 7 2.40041e-06
0.014975 8 1.26321e-06
0.014975 9 6.67804e-07
0.015 1 0.000123474
0.015 2 6.23324e-05
0.015 3 3.17917e-05
0.015 4 1.63474e-05
0.015 5 8.4639e-06
0.015 6 4.40848e-06
0.015 7 2.3085e-06
0.015 8 1.21486e-06
0.015 9 6.42346e-07
0.015025 1 0.00011934
0.015025 2 6.01308e-05
0.015025 3 3.06261e-05
0.015025 4 1.57324e-05
0.015025 5 8.14008e-06
0.015025 6 4.23815e-06
0.015025 7 2.21893e-06
0.015025 8 1.16774e-06
0.015025 9 6.17542e-07
0.01505 1 0.000115325
0.01505 2 5.79936e-05
0.01505 3 2.94953e-05
0.01505 4 1.51362e-05
0.01505 5 7.82633e-06
0.01505 6 4.07321e-06
0.01505 7 2.13226e-06
0.01505 8 1.12218e-06
0.01505 9 5.93558e-07
0.015075 1 0.000111445
0.015075 2 5.59317e-05
0.015075 3 2.84055e-05
0.015075 4 1.45621e-05
0.015075 5 7.52448e-06
0.015075 6 3.91462e-06
0.015075 7 2.04894e-06
0.015075 8 1.07839e-06
0.015075 9 5.70522e-07
0.0151 1 0.000107716
0.0151 2 5.39529e-05
0.0151 3 2.73612e-05
0.0151 4 1.40128e-05
0.0151 5 7.23594e-06
0.0151 6 3.76318e-06
0.0151 7 1.96946e-06
0.0151 8 1.03664e-06
0.0151 9 5.48572e-07
0.015125 1 0.000104144
0.015125 2 5.20616e-05
0.015125 3 2.63651e-05
0.015125 4 1.34896e-05
0.015125 5 6.96153e-06
0.015125 6 3.61934e-06
0.015125 7 1.89406e-06
0.015125 8 9.97087e-07
0.01515 1 0.000100576
0.01515 2 5.0174e-05
0.01515 3 2.53708e-05
0.01515 4 1.2967e-05
0.01515 5 6.68719e-06
0.01515 6 3.47532e-06
0.01515 7 1.81844e-06
0.01515 8 9.57441e-07
0.015175 1 9.7585e-05
0.015175 2 4.86037e-05
0.015175 3 2.45497e-05
0.015175 4 1.25388e-05
0.015175 5 6.46405e-06
0.015175 6 3.35905e-06
0.015175 7 1.75783e-06
0.015175 8 9.25798e-07
0.0152 1 9.47955e-05
0.0152 2 4.71489e-05
0.0152 3 2.37935e-05
0.0152 4 1.21464e-05
0.0152 5 6.26051e-06
0.0152 6 3.25343e-06
0.0152 7 1.70297e-06
0.0152 8 8.97257e-07
0.015225 1 9.20907e-05
0.015225 2 4.5746e-05
0.015225 3 2.30674e-05
0.015225 4 1.17708e-05
0.015225 5 6.06622e-06
0.015225 6 3.15283e-06
0.015225 7 1.65081e-06
0.015225 8 8.70152e-07
0.01525 1 8.94584e-05
0.01525 2 4.43879e-05
0.01525 3 2.23671e-05
0.01525 4 1.14095e-05
0.01525 5 5.87957e-06
0.01525 6 3.05621e-06
0.01525 7 1.60067e-06
0.01525 8 8.44057e-07
0.015275 1 8.69057e-05
0.015275 2 4.30776e-05
0.015275 3 2.16937e-05
0.015275 4 1.10629e-05
0.015275 5 5.70064e-06
0.015275 6 2.9636e-06
0.015275 7 1.55261e-06
0.015275 8 8.1902e-07
0.0153 1 8.44655e-05
0.0153 2 4.18328e-05
0.0153 3 2.10567e-05
0.0153 4 1.07358e-05
0.0153 5 5.53206e-06
0.0153 6 2.87636e-06
0.0153 7 1.5073e-06
0.0153 8 7.95378e-07
0.015325 1 8.21937e-05
0.015325 2 4.0684e-05
0.015325 3 2.04726e-05
0.015325 4 1.04373e-05
0.015325 5 5.37859e-06
0.015325 6 2.79701e-06
0.015325 7 1.46603e-06
0.015325 8 7.73786e-07
0.01535 1 8.01441e-05
0.01535 2 3.9661e-05
0.01535 3 1.99578e-05
0.01535 4 1.01761e-05
0.01535 5 5.24514e-06
0.01535 6 2.72827e-06
0.01535 7 1.43034e-06
0.01535 8 7.5511e-07
0.015375 1 7.83511e-05
0.015375 2 3.87827e-05
0.015375 3 1.95226e-05
0.015375 4 9.95819e-06
0.015375 5 5.13478e-06
0.015375 6 2.67178e-06
0.015375 7 1.40112e-06
0.015375 8 7.39837e-07
0.0154 1 7.68263e-05
0.0154 2 3.80556e-05
0.0154 3 1.91706e-05
0.0154 4 9.78527e-06
0.0154 5 5.04856e-06
0.0154 6 2.62813e-06
0.0154 7 1.37869e-06
0.0154 8 7.28143e-07
0.015425 1 7.55659e-05
0.015425 2 3.74768e-05
0.015425 3 1.88998e-05
0.015425 4 9.65622e-06
0.015425 5 4.98578e-06
0.015425 6 2.59696e-06
0.015425 7 1.36296e-06
0.015425 8 7.20101e-07
0.01545 1 7.45599e-05
0.01545 2 3.70397e-05
0.01545 3 1.87063e-05
0.01545 4 9.5686e-06
0.01545 5 4.94503e-06
0.01545 6 2.5774e-06
0.01545 7 1.35323e-06
0.01545 8 7.15124e-07
0.015475 1 7.37994e-05
0.015475 2 3.67378e-05
0.015475 3 1.85856e-05
0.015475 4 9.51981e-06
0.015475 5 4.92477e-06
0.015475 6 2.56858e-06
0.015475 7 1.3491e-06
0.015475 8 7.13019e-07
0.0155 1 7.32795e-05
0.0155 2 3.65667e-05
0.0155 3 1.85348e-05
0.0155 4 9.50781e-06
0.0155 5 4.92377e-06
0.0155 6 2.56979e-06
0.0155 7 1.35019e-06
0.0155 8 7.13621e-07
0.015525 1 7.2998e-05
0.015525 2 3.65234e-05
0.015525 3 1.85513e-05
0.015525 4 9.5311e-06
0.015525 5 4.94115e-06
0.015525 6 2.58056e-06
0.015525 7 1.35624e-06
0.015525 8 7.16791e-07
0.01555 1 7.29542e-05
0.01555 2 3.66056e-05
0.01555 3 1.86335e-05
0.01555 4 9.58844e-06
0.01555 5 4.97613e-06
0.01555 6 2.60041e-06
0.01555 7 1.36697e-06
0.01555 8 7.22331e-07
0.015575 1 7.31458e-05
0.015575 2 3.68103e-05
0.015575 3 1.87791e-05
0.015575 4 9.67848e-06
0.015575 5 5.02799e-06
0.015575 6 2.62893e-06
0.015575 7 1.38206e-06
0.015575 8 7.30052e-07
0.0156 1 7.35675e-05
0.0156 2 3.71333e-05
0.0156 3 1.89851e-05
0.0156 4 9.79954e-06
0.0156 5 5.09577e-06
0.0156 6 2.66568e-06
0.0156 7 1.40153e-06
0.0156 8 7.40164e-07
0.015625 1 7.42108e-05
0.015625 2 3.75684e-05
0.015625 3 1.92482e-05
0.015625 4 9.94962e-06
0.015625 5 5.1784e-06
0.015625 6 2.71007e-06
0.015625 7 1.42494e-06
0.015625 8 7.52327e-07
0.01565 1 7.50645e-05
0.01565 2 3.81085e-05
0.01565 3 1.95639e-05
0.01565 4 1.01263e-05
0.01565 5 5.2746e-06
0.01565 6 2.76142e-06
0.01565 7 1.45194e-06
0.01565 8 7.66359e-07
0.015675 1 7.61152e-05
0.015675 2 3.87454e-05
0.015675 3 1.99277e-05
0.015675 4 1.03272e-05
0.015675 5 5.38302e-06
0.015675 6 2.81903e-06
0.015675 7 1.48218e-06
0.015675 8 7.82068e-07
0.0157 1 7.73485e-05
0.0157 2 3.94706e-05
0.0157 3 2.03349e-05
0.0157 4 1.05496e-05
0.0157 5 5.50233e-06
0.0157 6 2.88218e-06
0.0157 7 1.51527e-06
0.0157 8 7.99264e-07
0.015725 1 7.87496e-05
0.015725 2 4.02757e-05
0.015725 3 2.07809e-05
0.015725 4 1.07912e-05
0.015725 5 5.63125e-06
0.015725 6 2.95022e-06
0.015725 7 1.55087e-06
0.015725 8 8.17763e-07
0.01575 1 8.03034e-05
0.01575 2 4.11525e-05
0.01575 3 2.12613e-05
0.01575 4 1.10497e-05
0.01575 5 5.76857e-06
0.01575 6 3.02251e-06
0.01575 7 1.58865e-06
0.01575 8 8.37393e-07
0.015775 1 8.19957e-05
0.015775 2 4.20934e-05
0.015775 3 2.17722e-05
0.015775 4 1.1323e-05
0.015775 5 5.91325e-06
0.015775 6 3.09848e-06
0.015775 7 1.62831e-06
0.015775 8 8.57959e-07
0.0158 1 8.38128e-05
0.0158 2 4.30914e-05
0.0158 3 2.23099e-05
0.0158 4 1.16093e-05
0.0158 5 6.06436e-06
0.0158 6 3.17773e-06
0.0158 7 1.66962e-06
0.0158 8 8.79352e-07
0.015825 1 8.57413e-05
0.015825 2 4.41396e-05
0.015825 3 2.28712e-05
0.015825 4 1.19068e-05
0.015825 5 6.22099e-06
0.015825 6 3.25971e-06
0.015825 7 1.7123e-06
0.015825 8 9.01493e-07
0.01585 1 8.77685e-05
0.01585 2 4.52317e-05
0.01585 3 2.34527e-05
0.01585 4 1.2214e-05
0.01585 5 6.38237e-06
0.01585 6 3.34411e-06
0.01585 7 1.75628e-06
0.01585 8 9.24346e-07
0.015875 1 8.98821e-05
0.015875 2 4.63621e-05
0.015875 3 2.40516e-05
0.015875 4 1.25295e-05
0.015875 5 6.54777e-06
0.015875 6 3.43051e-06
0.015875 7 1.80129e-06
0.015875 8 9.47731e-07
0.0159 1 9.2071e-05
0.0159 2 4.75252e-05
0.0159 3 2.46655e-05
0.0159 4 1.2852e-05
0.0159 5 6.71655e-06
0.0159 6 3.5186e-06
0.0159 7 1.84716e-06
0.0159 8 9.71568e-07
0.015925 1 9.43245e-05
0.015925 2 4.87161e-05
0.015925 3 2.52918e-05
0.015925 4 1.31802e-05
0.015925 5 6.88812e-06
0.015925 6 3.60808e-06
0.015925 7 1.89373e-06
0.015925 8 9.95774e-07
0.01595 1 9.66328e-05
0.01595 2 4.99304e-05
0.01595 3 2.59285e-05
0.01595 4 1.35133e-05
0.01595 5 7.06195e-06
0.01595 6 3.69864e-06
0.01595 7 1.94084e-06
0.01595 8 1.02026e-06
0.01595 9 5.37283e-07
0.015975 1 9.91657e-05
0.015975 2 5.12594e-05
0.015975 3 2.66245e-05
0.015975 4 1.38772e-05
0.015975 5 7.25204e-06
0.015975 6 3.79781e-06
0.015975 7 1.99253e-06
0.015975 8 1.04718e-06
0.015975 9 5.51298e-07
0.016 1 0.000101274
0.016 2 5.23581e-05
0.016 3 2.71968e-05
0.016 4 1.41751e-05
0.016 5 7.4069e-06
0.016 6 3.87823e-06
0.016 7 2.03426e-06
0.016 8 1.06881e-06
0.016 9 5.625e-07
0.016025 1 0.000103337
0.016025 2 5.34291e-05
0.016025 3 2.7753e-05
0.016025 4 1.44639e-05
0.016025 5 7.55674e-06
0.016025 6 3.95593e-06
0.016025 7 2.07452e-06
0.016025 8 1.08966e-06
0.016025 9 5.73288e-07
0.01605 1 0.00010549
0.01605 2 5.45447e-05
0.01605 3 2.83316e-05
0.01605 4 1.4764e-05
0.01605 5 7.71248e-06
0.01605 6 4.03671e-06
0.01605 7 2.1164e-06
0.01605 8 1.11136e-06
0.01605 9 5.84533e-07
0.016075 1 0.000107763
0.016075 2 5.57212e-05
0.016075 3 2.89415e-05
0.016075 4 1.50805e-05
0.016075 5 7.87674e-06
0.016075 6 4.12196e-06
0.016075 7 2.16065e-06
0.016075 8 1.13433e-06
0.016075 9 5.9645e-07
0.0161 1 0.000110167
0.0161 2 5.69651e-05
0.0161 3 2.95865e-05
0.0161 4 1.54153e-05
0.0161 5 8.05063e-06
0.0161 6 4.21231e-06
0.0161 7 2.2076e-06
0.0161 8 1.15873e-06
0.0161 9 6.09136e-07
0.016125 1 0.000112682
0.016125 2 5.82667e-05
0.016125 3 3.02616e-05
0.016125 4 1.57659e-05
0.016125 5 8.23284e-06
0.016125 6 4.30705e-06
0.016125 7 2.25688e-06
0.016125 8 1.18434e-06
0.016125 9 6.22363e-07
0.01615 1 0.000115256
0.01615 2 5.9599e-05
0.01615 3 3.09527e-05
0.01615 4 1.61249e-05
0.01615 5 8.41946e-06
0.01615 6 4.40413e-06
0.01615 7 2.30737e-06
0.01615 8 1.21057e-06
0.01615 9 6.35999e-07
0.016175 1 0.000117831
0.016175 2 6.09317e-05
0.016175 3 3.16438e-05
0.016175 4 1.64838e-05
0.016175 5 8.60603e-06
0.016175 6 4.50118e-06
0.016175 7 2.3579e-06
0.016175 8 1.23688e-06
0.016175 9 6.49713e-07
0.0162 1 0.000120367
0.0162 2 6.22435e-05
0.0162 3 3.23237e-05
0.0162 4 1.68367e-05
0.0162 5 8.7894e-06
0.0162 6 4.59651e-06
0.0162 7 2.40744e-06
0.0162 8 1.26265e-06
0.0162 9 6.63141e-07
0.016225 1 0.000122849
0.016225 2 6.35264e-05
0.016225 3 3.29883e-05
0.016225 4 1.71815e-05
0.016225 5 8.96844e-06
0.016225 6 4.68955e-06
0.016225 7 2.45582e-06
0.016225 8 1.28784e-06
0.016225 9 6.76264e-07
0.01625 1 0.000125282
0.01625 2 6.47839e-05
0.01625 3 3.36394e-05
0.01625 4 1.75191e-05
0.01625 5 9.1437e-06
0.01625 6 4.7806e-06
0.01625 7 2.50317e-06
0.01625 8 1.31248e-06
0.01625 9 6.89101e-07
0.016275 1 0.000127682
0.016275 2 6.60248e-05
0.016275 3 3.42818e-05
0.016275 4 1.78521e-05
0.016275 5 9.31652e-06
0.016275 6 4.87038e-06
0.016275 7 2.54985e-06
0.016275 8 1.33677e-06
0.016275 9 7.01752e-07
0.0163 1 0.000130067
0.0163 2 6.72579e-05
0.0163 3 3.49203e-05
0.0163 4 1.81831e-05
0.0163 5 9.48831e-06
0.0163 6 4.95961e-06
0.0163 7 2.59625e-06
0.0163 8 1.36092e-06
0.0163 9 7.14332e-07
0.016325 1 0.000132446
0.016325 2 6.84892e-05
0.016325 3 3.55581e-05
0.016325 4 1.85139e-05
0.016325 5 9.65997e-06
0.016325 6 5.0488e-06
0.016325 7 2.64263e-06
0.016325 8 1.38506e-06
0.016325 9 7.26914e-07
0.01635 1 0.000134822
0.01635 2 6.97201e-05
0.01635 3 3.61961e-05
0.01635 4 1.88448e-05
0.01635 5 9.83177e-06
0.01635 6 5.13808e-06
0.01635 7 2.68907e-06
0.01635 8 1.40925e-06
0.01635 9 7.39522e-07
0.016375 1 0.000137191
0.016375 2 7.09486e-05
0.016375 3 3.68332e-05
0.016375 4 1.91754e-05
0.016375 5 1.00034e-05
0.016375 6 5.22731e-06
0.016375 7 2.7355e-06
0.016375 8 1.43343e-06
0.016375 9 7.52133e-07
0.0164 1 0.000139546
0.0164 2 7.2171e-05
0.0164 3 3.74675e-05
0.0164 4 1.95046e-05
0.0164 5 1.01745e-05
0.0164 6 5.31623e-06
0.0164 7 2.78178e-06
0.0164 8 1.45755e-06
0.0164 9 7.64713e-07
0.016425 1 0.00014188
0.016425 2 7.33836e-05
0.016425 3 3.8097e-05
0.016425 4 1.98315e-05
0.016425 5 1.03443e-05
0.016425 6 5.40455e-06
0.016425 7 2.82775e-06
0.016425 8 1.4815e-06
0.016425 9 7.77214e-07
0.01645 1 0.000144188
0.01645 2 7.45837e-05
0.01645 3 3.87204e-05
0.01645 4 2.01553e-05
0.01645 5 1.05126e-05
0.01645 6 5.49205e-06
0.01645 7 2.87331e-06
0.01645 8 1.50525e-06
0.01645 9 7.89607e-07
0.016475 1 0.000146468
0.016475 2 7.57705e-05
0.016475 3 3.93371e-05
0.016475 4 2.04757e-05
0.016475 5 1.06791e-05
0.016475 6 5.57866e-06
0.016475 7 2.9184e-06
0.016475 8 1.52876e-06
0.016475 9 8.0188e-07
0.0165 1 0.00014872
0.0165 2 7.6944e-05
0.0165 3 3.99472e-05
0.0165 4 2.07927e-05
0.0165 5 1.08439e-05
0.0165 6 5.66436e-06
0.0165 7 2.96298e-06
0.0165 8 1.55197e-06
0.0165 9 8.13999e-07
0.016525 1 0.000150948
0.016525 2 7.81052e-05
0.016525 3 4.05511e-05
0.016525 4 2.11066e-05
0.016525 5 1.10071e-05
0.016525 6 5.74929e-06
0.016525 7 3.00721e-06
0.016525 8 1.57504e-06
0.016525 9 8.26047e-07
0.01655 1 0.000153151
0.01655 2 7.9255e-05
0.01655 3 4.11495e-05
0.01655 4 2.14177e-05
0.01655 5 1.11689e-05
0.01655 6 5.83348e-06
0.01655 7 3.05108e-06
0.01655 8 1.59792e-06
0.01655 9 8.38e-07
0.016575 1 0.000155333
0.016575 2 8.03941e-05
0.016575 3 4.17425e-05
0.016575 4 2.17262e-05
0.016575 5 1.13293e-05
0.016575 6 5.917e-06
0.016575 7 3.0946e-06
0.016575 8 1.62063e-06
0.016575 9 8.49867e-07
0.0166 1 0.000157493
0.0166 2 8.15227e-05
0.0166 3 4.23303e-05
0.0166 4 2.2032e-05
0.0166 5 1.14884e-05
0.0166 6 5.99986e-06
0.0166 7 3.13779e-06
0.0166 8 1.64318e-06
0.0166 9 8.61615e-07
0.016625 1 0.000159631
0.016625 2 8.26406e-05
0.016625 3 4.29127e-05
0.016625 4 2.23351e-05
0.016625 5 1.16462e-05
0.016625 6 6.08203e-06
0.016625 7 3.18063e-06
0.016625 8 1.66551e-06
0.016625 9 8.73232e-07
